date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,id
19/01/2018 15:00,,,0.0,0.03,94.43,100.0,,Weekday,Friday,,2533
19/01/2018 15:15,77.87,,0.0,,95.93,100.0,54900.0,,Friday,Medium_Load,6259
19/01/2018 15:30,,44.39,0.0,0.06,93.86,100.0,55800.0,Weekday,Friday,Medium_Load,6610
19/01/2018 15:45,105.8,46.3,0.0,0.05,91.61,100.0,56700.0,Weekday,Friday,Medium_Load,6205
19/01/2018 16:00,114.59,40.5,0.0,0.05,94.28,100.0,57600.0,Weekday,Friday,Medium_Load,3144
19/01/2018 16:15,,33.01,0.0,0.04,94.24,,58500.0,Weekday,Friday,,7770
19/01/2018 16:30,57.96,20.7,,,94.17,100.0,59400.0,Weekday,Friday,Medium_Load,8116
19/01/2018 16:45,95.26,32.15,0.0,,94.75,100.0,60300.0,,Friday,Medium_Load,6691
,105.16,40.0,0.0,,93.47,100.0,,Weekday,Friday,Medium_Load,824
19/01/2018 17:15,-1571.8,53.57,0.0,0.06,92.0,100.0,62100.0,Weekday,Friday,Maximum_Load,9502
19/01/2018 17:30,118.66,49.46,0.0,0.05,92.3,100.0,63000.0,Weekday,Friday,Maximum_Load,6293
19/01/2018 17:45,,0.36,8.42,,99.99,97.33,63900.0,Weekday,Friday,Maximum_Load,5615
19/01/2018 18:00,32.94,0.0,9.04,0.02,100.0,96.43,64800.0,,Friday,Maximum_Load,5172
19/01/2018 18:15,75.6,40.72,0.58,0.03,88.04,100.0,65700.0,Weekday,Friday,Maximum_Load,7788
19/01/2018 18:30,124.63,67.07,0.0,,88.06,100.0,66600.0,Weekday,Friday,Maximum_Load,9445
19/01/2018 18:45,,36.72,0.0,0.05,93.98,100.0,67500.0,Weekday,Friday,Maximum_Load,1081
19/01/2018 19:00,108.79,37.55,0.0,0.05,200.0,100.0,68400.0,Weekday,Friday,Maximum_Load,8222
19/01/2018 19:15,75.24,32.15,0.0,0.03,91.96,100.0,69300.0,Weekday,,,8484
,111.78,45.65,0.0,0.05,92.58,100.0,70200.0,Weekday,Friday,Maximum_Load,3649
19/01/2018 19:45,132.23,63.25,0.0,0.06,,100.0,71100.0,Weekday,Friday,Maximum_Load,7634
19/01/2018 20:00,106.74,42.84,0.0,0.05,92.8,100.0,,Weekday,,,3169
19/01/2018 20:15,103.21,38.52,0.0,0.05,93.69,100.0,,Weekday,Friday,Medium_Load,2624
19/01/2018 20:30,82.22,40.79,0.0,0.04,89.58,100.0,,Weekday,Friday,Medium_Load,8590
19/01/2018 20:45,52.63,14.94,0.0,0.02,96.2,100.0,74700.0,Weekday,Friday,Medium_Load,3765
19/01/2018 21:00,60.01,10.19,0.29,0.03,98.59,,75600.0,Weekday,Friday,Medium_Load,4321
19/01/2018 21:15,-1571.8,10.62,0.61,0.04,99.1,100.0,76500.0,Weekday,Friday,Medium_Load,2285
19/01/2018 21:30,90.83,13.18,0.0,0.04,,100.0,77400.0,Weekday,Friday,Medium_Load,5576
19/01/2018 21:45,55.37,4.64,2.05,0.03,,99.93,,Weekday,Friday,Medium_Load,9134
19/01/2018 22:00,89.68,12.64,0.0,0.04,99.02,100.0,79200.0,,Friday,Medium_Load,1865
19/01/2018 22:15,83.88,23.51,0.0,0.04,96.29,100.0,80100.0,Weekday,Friday,Maximum_Load,3779
19/01/2018 22:30,-1571.8,35.17,0.0,0.03,,100.0,81000.0,Weekday,Friday,Maximum_Load,900
19/01/2018 22:45,,44.17,0.0,,,100.0,81900.0,Weekday,Friday,Maximum_Load,805
19/01/2018 23:00,,35.46,0.0,0.03,87.57,100.0,82800.0,Weekday,Friday,Maximum_Load,3130
19/01/2018 23:15,36.18,25.24,0.0,0.02,,100.0,83700.0,,Friday,Light_Load,4004
19/01/2018 23:30,30.78,22.97,0.0,0.01,200.0,100.0,84600.0,Weekday,Friday,Light_Load,639
19/01/2018 23:45,30.6,23.11,0.0,0.01,79.8,,85500.0,Weekday,Friday,Light_Load,1105
19/01/2018 00:00,30.67,23.29,0.0,0.01,79.64,100.0,,Weekday,Friday,Light_Load,924
20/01/2018 00:15,-1571.8,33.95,0.0,0.03,86.92,100.0,900.0,Weekend,Saturday,Light_Load,2930
,,42.84,0.0,0.04,89.84,100.0,1800.0,Weekend,Saturday,Light_Load,7362
20/01/2018 00:45,66.46,35.68,0.0,0.03,88.11,100.0,2700.0,Weekend,Saturday,Light_Load,503
20/01/2018 01:00,77.15,38.66,0.0,0.04,89.4,100.0,3600.0,Weekend,Saturday,Light_Load,655
20/01/2018 01:15,90.94,43.49,0.0,0.04,90.21,100.0,4500.0,Weekend,Saturday,Light_Load,323
20/01/2018 01:30,72.07,37.01,0.0,,,100.0,5400.0,Weekend,Saturday,Light_Load,5225
20/01/2018 01:45,89.42,42.8,0.0,0.04,90.2,100.0,6300.0,,Saturday,,6960
20/01/2018 02:00,83.95,41.0,0.0,0.04,89.86,,7200.0,Weekend,,Light_Load,1222
20/01/2018 02:15,51.55,31.93,0.0,0.02,85.01,100.0,8100.0,Weekend,Saturday,Light_Load,9307
20/01/2018 02:30,87.73,,0.0,0.04,90.2,100.0,9000.0,Weekend,Saturday,Light_Load,626
20/01/2018 02:45,-1571.8,41.4,0.0,0.04,90.03,100.0,9900.0,,Saturday,Light_Load,9928
20/01/2018 03:00,59.8,34.45,0.0,0.03,200.0,100.0,,Weekend,Saturday,Light_Load,4389
20/01/2018 03:15,72.47,38.95,0.0,0.03,88.08,,11700.0,Weekend,Saturday,Light_Load,1735
20/01/2018 03:30,-1571.8,42.37,0.0,0.04,200.0,100.0,,Weekend,Saturday,Light_Load,1200
20/01/2018 03:45,66.85,36.58,0.0,,87.73,100.0,13500.0,Weekend,Saturday,Light_Load,6569
20/01/2018 04:00,78.01,,0.0,0.04,88.78,100.0,14400.0,Weekend,Saturday,Light_Load,9389
20/01/2018 04:15,88.45,42.16,0.0,,,,15300.0,Weekend,Saturday,Light_Load,5344
20/01/2018 04:30,60.37,33.01,,0.03,,100.0,16200.0,Weekend,Saturday,Light_Load,1625
20/01/2018 04:45,92.12,43.7,0.0,0.04,90.35,100.0,17100.0,Weekend,,,1206
20/01/2018 05:00,85.0,40.97,0.0,0.04,90.08,100.0,18000.0,Weekend,Saturday,Light_Load,1938
20/01/2018 05:15,66.35,34.99,0.0,0.03,88.45,100.0,18900.0,Weekend,Saturday,Light_Load,7603
20/01/2018 05:30,91.84,43.42,0.0,0.04,90.41,100.0,19800.0,Weekend,Saturday,Light_Load,6133
20/01/2018 05:45,65.09,34.99,0.0,0.03,88.08,100.0,20700.0,Weekend,Saturday,Light_Load,30
,57.46,32.98,0.0,0.03,,100.0,21600.0,Weekend,Saturday,Light_Load,6972
20/01/2018 06:15,92.66,44.21,0.0,0.04,90.25,100.0,22500.0,Weekend,Saturday,Light_Load,4640
20/01/2018 06:30,74.09,38.02,0.0,0.03,88.97,100.0,23400.0,Weekend,Saturday,Light_Load,9727
20/01/2018 06:45,72.68,38.74,,0.03,88.25,100.0,24300.0,Weekend,Saturday,Light_Load,6202
20/01/2018 07:00,91.66,43.81,0.0,0.04,90.22,100.0,25200.0,Weekend,Saturday,Light_Load,6791
20/01/2018 07:15,55.58,32.58,,0.03,86.27,,26100.0,Weekend,Saturday,,8376
20/01/2018 07:30,39.49,28.44,0.0,0.02,,100.0,27000.0,Weekend,Saturday,Light_Load,8889
20/01/2018 07:45,34.85,27.4,0.0,0.02,78.61,100.0,27900.0,Weekend,Saturday,Light_Load,8869
20/01/2018 08:00,32.8,21.2,,0.02,83.98,100.0,28800.0,Weekend,Saturday,Light_Load,241
20/01/2018 08:15,34.92,21.06,0.0,0.02,85.63,100.0,29700.0,Weekend,Saturday,Light_Load,7086
20/01/2018 08:30,43.67,29.09,0.0,0.02,83.23,100.0,30600.0,Weekend,,Light_Load,9436
20/01/2018 08:45,38.66,25.24,,0.02,83.73,100.0,31500.0,Weekend,,,4788
20/01/2018 09:00,42.01,4.9,2.02,0.02,99.33,99.88,32400.0,Weekend,Saturday,Light_Load,9638
20/01/2018 09:15,47.05,2.48,0.86,0.02,99.86,99.98,33300.0,,Saturday,,4112
,43.67,1.26,2.23,0.02,99.96,99.87,34200.0,Weekend,Saturday,Medium_Load,1293
20/01/2018 09:45,45.94,1.33,1.73,,99.96,99.93,35100.0,Weekend,,Medium_Load,7589
20/01/2018 10:00,47.84,,0.68,0.02,99.06,99.99,36000.0,Weekend,,Medium_Load,8453
20/01/2018 10:15,54.18,11.95,0.0,0.02,97.65,100.0,36900.0,Weekend,Saturday,Maximum_Load,2468
20/01/2018 10:30,52.52,11.34,0.0,0.02,97.75,100.0,37800.0,Weekend,Saturday,Maximum_Load,6684
20/01/2018 10:45,55.4,11.12,0.0,0.03,98.04,100.0,38700.0,Weekend,Saturday,,1890
20/01/2018 11:00,,,0.0,0.03,98.24,100.0,39600.0,,Saturday,Maximum_Load,2798
20/01/2018 11:15,,26.75,0.0,0.02,88.75,100.0,40500.0,Weekend,Saturday,Maximum_Load,9962
20/01/2018 11:30,52.24,29.56,0.0,0.02,87.03,100.0,41400.0,Weekend,Saturday,Maximum_Load,937
20/01/2018 11:45,55.58,29.2,0.0,0.03,88.53,100.0,42300.0,Weekend,,,7538
20/01/2018 12:00,55.91,30.53,0.0,0.03,87.77,100.0,,Weekend,Saturday,,9391
20/01/2018 12:15,7.02,0.04,21.28,0.0,100.0,31.33,,Weekend,,Medium_Load,6904
,-1571.8,0.0,26.6,0.0,100.0,23.53,45000.0,,Saturday,Medium_Load,835
20/01/2018 12:45,6.3,0.0,26.42,0.0,100.0,23.2,45900.0,,Saturday,Medium_Load,3429
20/01/2018 13:00,6.3,0.0,26.35,0.0,100.0,23.25,46800.0,Weekend,Saturday,Medium_Load,9157
20/01/2018 13:15,33.19,6.55,9.0,0.02,98.11,96.51,47700.0,Weekend,Saturday,,8285
20/01/2018 13:30,68.9,22.54,0.0,0.03,95.04,,48600.0,Weekend,Saturday,Medium_Load,1723
20/01/2018 13:45,65.2,19.15,0.0,0.03,,100.0,49500.0,Weekend,Saturday,Medium_Load,4820
20/01/2018 14:00,61.92,17.14,0.0,0.03,96.38,100.0,50400.0,,Saturday,Medium_Load,4389
20/01/2018 14:15,63.07,18.5,0.0,0.03,95.96,100.0,51300.0,Weekend,Saturday,Medium_Load,3944
20/01/2018 14:30,63.9,20.02,0.0,0.03,95.43,100.0,,,Saturday,,6704
20/01/2018 14:45,62.03,18.29,0.0,0.03,95.92,100.0,53100.0,,Saturday,,6703
20/01/2018 15:00,64.37,,0.0,0.03,95.66,100.0,54000.0,Weekend,Saturday,Medium_Load,4058
20/01/2018 15:15,61.7,16.92,,0.03,96.44,,,Weekend,Saturday,Medium_Load,103
20/01/2018 15:30,62.46,19.12,,0.03,95.62,100.0,,Weekend,Saturday,Medium_Load,2780
,61.06,19.4,0.0,0.03,95.31,100.0,56700.0,,Saturday,Medium_Load,3576
20/01/2018 16:00,54.65,14.83,,0.03,96.51,100.0,57600.0,Weekend,Saturday,Medium_Load,2754
20/01/2018 16:15,49.18,9.9,0.0,0.02,98.03,100.0,58500.0,,Saturday,,8724
20/01/2018 16:30,42.08,3.24,2.16,0.02,99.7,99.87,59400.0,Weekend,Saturday,Medium_Load,5252
20/01/2018 16:45,41.29,,1.94,0.02,99.98,99.89,60300.0,Weekend,,Medium_Load,5215
20/01/2018 17:00,37.48,0.22,3.92,0.02,100.0,99.46,61200.0,Weekend,Saturday,Medium_Load,6576
,39.13,0.5,3.06,0.02,,99.7,62100.0,Weekend,Saturday,Maximum_Load,5069
20/01/2018 17:30,,0.36,3.06,0.02,100.0,99.69,63000.0,,Saturday,Maximum_Load,2919
20/01/2018 17:45,34.81,0.04,6.52,0.02,100.0,98.29,63900.0,Weekend,Saturday,,6479
20/01/2018 18:00,32.4,0.04,9.83,0.01,100.0,95.69,64800.0,Weekend,,Maximum_Load,1488
20/01/2018 18:15,31.86,6.95,0.68,0.01,97.7,,65700.0,,Saturday,Maximum_Load,3886
20/01/2018 18:30,31.07,6.08,0.0,0.01,98.14,100.0,66600.0,Weekend,Saturday,Maximum_Load,1978
20/01/2018 18:45,30.2,1.12,,0.01,99.93,95.48,67500.0,,Saturday,,8905
20/01/2018 19:00,31.14,0.04,10.44,0.01,,94.81,68400.0,Weekend,Saturday,,9930
20/01/2018 19:15,34.6,0.22,7.24,,100.0,,69300.0,Weekend,,Maximum_Load,1991
20/01/2018 19:30,40.07,0.36,2.2,0.02,100.0,99.85,70200.0,Weekend,Saturday,Maximum_Load,3911
20/01/2018 19:45,38.81,0.25,2.81,0.02,100.0,99.74,71100.0,Weekend,,,8922
20/01/2018 20:00,37.33,,4.68,0.02,100.0,99.22,72000.0,Weekend,,Maximum_Load,3761
20/01/2018 20:15,-1571.8,,2.38,0.02,100.0,99.82,72900.0,Weekend,Saturday,,2539
20/01/2018 20:30,38.41,0.18,3.31,,100.0,99.63,73800.0,Weekend,,Medium_Load,4425
20/01/2018 20:45,39.46,0.25,2.88,0.02,100.0,99.73,,Weekend,Saturday,Medium_Load,1641
20/01/2018 21:00,-1571.8,0.22,1.98,,100.0,99.88,75600.0,Weekend,Saturday,,1737
20/01/2018 21:15,36.5,0.14,5.22,0.02,,98.99,76500.0,Weekend,Saturday,Medium_Load,5066
20/01/2018 21:30,40.39,0.43,1.8,0.02,99.99,99.9,77400.0,Weekend,Saturday,Medium_Load,9736
,39.35,0.22,2.56,0.02,100.0,99.79,,Weekend,Saturday,Medium_Load,6064
20/01/2018 22:00,37.8,0.22,4.07,0.02,100.0,99.43,79200.0,,Saturday,Medium_Load,3807
20/01/2018 22:15,40.14,11.88,0.94,,95.89,99.97,80100.0,Weekend,Saturday,Maximum_Load,8473
20/01/2018 22:30,37.76,26.64,0.0,0.02,81.71,,81000.0,Weekend,Saturday,Maximum_Load,5246
20/01/2018 22:45,30.1,,,0.01,79.92,100.0,81900.0,Weekend,Saturday,Maximum_Load,3065
20/01/2018 23:00,28.08,21.78,0.0,0.01,,100.0,82800.0,Weekend,Saturday,Maximum_Load,7023
20/01/2018 23:15,28.08,21.96,0.0,0.01,78.77,100.0,83700.0,Weekend,Saturday,Light_Load,970
20/01/2018 23:30,28.33,22.57,0.0,0.01,78.21,100.0,84600.0,Weekend,Saturday,Light_Load,4708
,38.2,29.16,0.0,0.02,79.49,100.0,85500.0,,Saturday,Light_Load,8419
20/01/2018 00:00,39.28,30.1,0.0,0.02,79.37,100.0,0.0,Weekend,Saturday,Light_Load,9860
21/01/2018 00:15,33.88,25.2,0.0,0.02,200.0,100.0,900.0,Weekend,Sunday,Light_Load,2292
21/01/2018 00:30,38.09,29.23,0.0,0.02,,100.0,1800.0,Weekend,Sunday,Light_Load,3706
21/01/2018 00:45,,,0.0,0.02,79.92,100.0,2700.0,Weekend,Sunday,Light_Load,9178
,,27.9,0.0,0.02,80.18,100.0,3600.0,Weekend,Sunday,Light_Load,1063
21/01/2018 01:15,40.43,30.89,0.0,,79.46,100.0,4500.0,Weekend,Sunday,Light_Load,2642
21/01/2018 01:30,39.64,30.1,0.0,0.02,,100.0,5400.0,Weekend,Sunday,Light_Load,1346
21/01/2018 01:45,37.91,28.44,,0.02,,100.0,6300.0,Weekend,Sunday,Light_Load,784
21/01/2018 02:00,40.93,31.36,0.0,0.02,,100.0,7200.0,Weekend,Sunday,Light_Load,3652
21/01/2018 02:15,-1571.8,28.8,0.0,0.02,79.29,100.0,8100.0,Weekend,Sunday,Light_Load,2970
21/01/2018 02:30,34.92,26.14,0.0,0.02,200.0,100.0,9000.0,Weekend,Sunday,Light_Load,8713
21/01/2018 02:45,40.03,30.24,0.0,0.02,79.79,100.0,9900.0,,Sunday,Light_Load,3501
21/01/2018 03:00,-1571.8,31.21,0.0,0.02,79.42,100.0,10800.0,Weekend,Sunday,Light_Load,6228
21/01/2018 03:15,38.38,28.84,0.0,0.02,79.94,100.0,11700.0,Weekend,Sunday,Light_Load,7866
21/01/2018 03:30,-1571.8,30.85,,0.02,79.55,100.0,12600.0,Weekend,Sunday,,2849
21/01/2018 03:45,38.56,29.09,0.0,0.02,79.83,100.0,,Weekend,Sunday,Light_Load,6947
21/01/2018 04:00,38.2,28.87,0.0,,79.78,100.0,14400.0,Weekend,Sunday,Light_Load,6254
21/01/2018 04:15,41.04,,0.0,0.02,79.53,100.0,,Weekend,,Light_Load,9157
,37.33,27.76,0.0,0.02,80.24,100.0,16200.0,Weekend,Sunday,Light_Load,9652
,41.15,31.57,0.0,0.02,79.34,100.0,17100.0,Weekend,Sunday,Light_Load,5600
21/01/2018 05:00,40.1,31.18,0.0,0.02,78.94,100.0,18000.0,Weekend,Sunday,,4544
21/01/2018 05:15,33.37,,0.0,0.02,79.34,100.0,18900.0,Weekend,Sunday,Light_Load,1482
21/01/2018 05:30,19.37,15.66,0.0,0.01,77.76,100.0,19800.0,Weekend,Sunday,Light_Load,8947
21/01/2018 05:45,5.0,5.44,0.0,0.0,67.67,100.0,,Weekend,Sunday,Light_Load,4342
21/01/2018 06:00,5.15,5.65,0.0,,67.36,,,Weekend,Sunday,Light_Load,5928
21/01/2018 06:15,4.9,5.65,0.0,0.0,65.52,100.0,22500.0,Weekend,Sunday,Light_Load,5172
21/01/2018 06:30,4.93,5.76,0.0,0.0,65.02,100.0,23400.0,Weekend,,Light_Load,6125
21/01/2018 06:45,4.86,5.83,0.0,0.0,64.03,100.0,24300.0,Weekend,Sunday,Light_Load,6032
21/01/2018 07:00,,5.72,0.0,0.0,64.2,100.0,25200.0,Weekend,Sunday,Light_Load,9381
21/01/2018 07:15,4.72,5.83,0.0,0.0,62.92,100.0,,Weekend,Sunday,Light_Load,2906
21/01/2018 07:30,4.75,6.05,,0.0,61.75,100.0,27000.0,Weekend,Sunday,Light_Load,7835
21/01/2018 07:45,4.79,6.08,0.0,0.0,61.88,100.0,27900.0,Weekend,Sunday,Light_Load,8460
,,6.16,0.0,0.0,61.39,100.0,28800.0,,Sunday,Light_Load,2578
21/01/2018 08:15,4.79,5.8,0.0,0.0,63.68,100.0,29700.0,Weekend,Sunday,Light_Load,5246
,4.72,5.65,0.0,,64.11,100.0,30600.0,Weekend,Sunday,,451
21/01/2018 08:45,4.79,,0.36,0.0,65.88,,31500.0,Weekend,Sunday,Light_Load,3435
21/01/2018 09:00,5.04,0.0,20.38,0.0,100.0,24.01,32400.0,Weekend,Sunday,Light_Load,5916
21/01/2018 09:15,5.11,0.0,25.81,0.0,200.0,19.42,33300.0,Weekend,Sunday,Light_Load,4174
21/01/2018 09:30,5.15,0.0,25.96,0.0,100.0,19.46,34200.0,Weekend,Sunday,Light_Load,6752
,5.15,0.0,25.96,0.0,200.0,,35100.0,Weekend,Sunday,,8112
21/01/2018 10:00,5.18,0.0,25.85,0.0,100.0,19.65,36000.0,Weekend,Sunday,,933
21/01/2018 10:15,5.15,0.0,25.56,0.0,100.0,19.75,36900.0,Weekend,Sunday,Light_Load,658
21/01/2018 10:30,5.15,0.0,25.74,0.0,200.0,19.62,37800.0,Weekend,Sunday,Light_Load,1144
21/01/2018 10:45,-1571.8,,25.56,0.0,100.0,,38700.0,,Sunday,,8593
21/01/2018 11:00,5.15,0.0,25.56,,200.0,19.75,39600.0,Weekend,Sunday,Light_Load,2250
21/01/2018 11:15,5.0,0.0,8.46,0.0,100.0,50.88,40500.0,Weekend,Sunday,Light_Load,7379
21/01/2018 11:30,4.93,0.0,7.42,0.0,100.0,,41400.0,Weekend,Sunday,Light_Load,5267
21/01/2018 11:45,,0.0,7.49,0.0,100.0,54.75,42300.0,Weekend,Sunday,Light_Load,1806
21/01/2018 12:00,4.9,0.0,7.31,0.0,100.0,55.68,,Weekend,,Light_Load,9582
21/01/2018 12:15,5.08,0.0,19.91,,100.0,24.72,44100.0,Weekend,Sunday,Light_Load,6819
21/01/2018 12:30,5.18,0.0,25.38,0.0,100.0,20.0,45000.0,Weekend,Sunday,Light_Load,5846
21/01/2018 12:45,5.22,0.0,25.31,0.0,100.0,20.2,45900.0,Weekend,Sunday,,5776
,5.11,0.0,25.38,0.0,100.0,19.74,46800.0,Weekend,Sunday,,6056
21/01/2018 13:15,-1571.8,0.0,25.67,0.0,,19.52,47700.0,Weekend,Sunday,Light_Load,6489
21/01/2018 13:30,5.11,0.0,,0.0,100.0,19.39,48600.0,Weekend,Sunday,Light_Load,3516
21/01/2018 13:45,5.11,0.0,25.78,0.0,100.0,19.44,,Weekend,Sunday,Light_Load,6033
21/01/2018 14:00,5.18,0.0,25.67,0.0,100.0,,50400.0,Weekend,Sunday,Light_Load,4189
21/01/2018 14:15,5.08,0.0,25.74,,100.0,,51300.0,Weekend,Sunday,,7994
21/01/2018 14:30,5.15,0.0,25.7,0.0,100.0,19.65,52200.0,,Sunday,Light_Load,2134
21/01/2018 14:45,5.08,0.0,25.67,0.0,100.0,19.41,53100.0,Weekend,Sunday,Light_Load,195
,5.11,0.0,25.74,0.0,100.0,19.47,54000.0,Weekend,Sunday,Light_Load,2958
21/01/2018 15:15,5.11,0.0,25.81,0.0,,19.42,,,Sunday,Light_Load,600
21/01/2018 15:30,-1571.8,0.0,25.7,0.0,100.0,19.65,55800.0,Weekend,Sunday,Light_Load,2610
21/01/2018 15:45,-1571.8,0.0,25.7,0.0,100.0,19.39,,Weekend,Sunday,Light_Load,4587
21/01/2018 16:00,5.11,0.0,25.56,0.0,100.0,19.6,57600.0,Weekend,,Light_Load,4422
21/01/2018 16:15,5.11,0.0,25.49,0.0,,19.66,58500.0,Weekend,Sunday,Light_Load,7459
21/01/2018 16:30,5.18,0.0,,0.0,100.0,19.83,59400.0,Weekend,Sunday,Light_Load,9419
21/01/2018 16:45,5.08,0.0,25.7,0.0,100.0,19.39,60300.0,Weekend,Sunday,Light_Load,927
21/01/2018 17:00,5.08,0.0,25.6,0.0,100.0,19.46,61200.0,,Sunday,Light_Load,683
21/01/2018 17:15,,0.0,26.03,0.0,100.0,19.15,62100.0,Weekend,Sunday,Light_Load,9097
21/01/2018 17:30,5.0,0.0,26.35,,100.0,,63000.0,Weekend,Sunday,Light_Load,4884
21/01/2018 17:45,,,26.71,0.0,100.0,18.4,63900.0,Weekend,Sunday,Light_Load,6276
21/01/2018 18:00,-1571.8,0.0,26.89,0.0,100.0,18.17,64800.0,Weekend,Sunday,Light_Load,8777
21/01/2018 18:15,4.75,0.0,,0.0,100.0,39.92,65700.0,Weekend,Sunday,Light_Load,1658
21/01/2018 18:30,-1571.8,0.0,9.43,0.0,100.0,44.99,66600.0,Weekend,Sunday,Light_Load,8623
21/01/2018 18:45,4.93,0.0,23.04,0.0,100.0,20.92,67500.0,Weekend,Sunday,Light_Load,3967
21/01/2018 19:00,4.97,0.0,27.0,0.0,200.0,18.1,68400.0,Weekend,Sunday,Light_Load,1019
21/01/2018 19:15,5.04,0.0,27.0,0.0,100.0,18.35,69300.0,Weekend,Sunday,,1155
21/01/2018 19:30,4.97,,26.96,0.0,100.0,18.13,70200.0,,Sunday,Light_Load,4104
21/01/2018 19:45,4.97,0.0,27.07,0.0,100.0,18.06,71100.0,Weekend,Sunday,,5433
,4.64,0.0,23.69,0.0,100.0,19.22,72000.0,Weekend,,Light_Load,4031
,4.46,0.0,21.92,0.0,100.0,19.94,72900.0,Weekend,Sunday,Light_Load,9435
21/01/2018 20:30,5.0,0.0,26.46,0.0,100.0,18.57,,Weekend,Sunday,Light_Load,292
21/01/2018 20:45,4.14,0.0,17.93,,100.0,22.5,74700.0,Weekend,Sunday,Light_Load,1482
21/01/2018 21:00,5.0,0.0,27.11,0.0,100.0,18.14,75600.0,Weekend,Sunday,Light_Load,3648
21/01/2018 21:15,4.28,0.0,19.84,0.0,100.0,21.09,76500.0,Weekend,Sunday,,955
21/01/2018 21:30,4.61,0.0,23.62,0.0,100.0,,77400.0,Weekend,Sunday,Light_Load,8572
21/01/2018 21:45,4.61,0.0,22.07,0.0,100.0,20.45,78300.0,Weekend,,Light_Load,6119
21/01/2018 22:00,4.32,0.0,20.3,0.0,100.0,20.81,79200.0,Weekend,Sunday,Light_Load,3912
21/01/2018 22:15,4.68,1.22,15.66,0.0,96.77,28.63,80100.0,Weekend,Sunday,Light_Load,8606
21/01/2018 22:30,3.85,3.06,0.0,0.0,78.28,,81000.0,Weekend,,Light_Load,128
21/01/2018 22:45,,3.92,,0.0,75.11,100.0,,Weekend,Sunday,Light_Load,6606
21/01/2018 23:00,4.0,2.99,0.0,0.0,,100.0,82800.0,Weekend,Sunday,Light_Load,738
21/01/2018 23:15,4.07,,0.0,0.0,79.55,100.0,83700.0,Weekend,Sunday,Light_Load,9546
21/01/2018 23:30,4.32,3.56,,0.0,77.17,100.0,84600.0,Weekend,Sunday,Light_Load,2296
21/01/2018 23:45,3.82,2.81,0.0,,80.55,100.0,85500.0,Weekend,Sunday,Light_Load,9902
21/01/2018 00:00,4.39,3.74,,,76.12,100.0,0.0,Weekend,Sunday,Light_Load,991
22/01/2018 00:15,,3.06,0.0,0.0,79.42,,900.0,Weekday,Monday,Light_Load,7027
22/01/2018 00:30,4.0,3.31,0.0,0.0,77.04,100.0,1800.0,Weekday,Monday,Light_Load,6000
22/01/2018 00:45,4.39,4.03,0.0,0.0,73.67,100.0,2700.0,Weekday,Monday,,7207
22/01/2018 01:00,3.89,3.06,0.0,0.0,78.6,100.0,3600.0,Weekday,Monday,Light_Load,919
22/01/2018 01:15,4.25,3.82,,,74.37,100.0,4500.0,Weekday,Monday,Light_Load,9505
22/01/2018 01:30,4.21,3.82,0.0,0.0,74.06,100.0,5400.0,Weekday,Monday,Light_Load,4790
22/01/2018 01:45,3.96,3.28,0.0,0.0,77.01,100.0,6300.0,Weekday,Monday,Light_Load,3588
22/01/2018 02:00,4.36,4.18,0.0,0.0,72.19,100.0,7200.0,Weekday,Monday,Light_Load,1835
22/01/2018 02:15,-1571.8,3.35,0.0,0.0,76.9,100.0,8100.0,Weekday,Monday,Light_Load,9782
22/01/2018 02:30,3.85,,0.0,0.0,78.28,100.0,9000.0,Weekday,Monday,Light_Load,5529
22/01/2018 02:45,4.46,4.18,0.0,0.0,72.96,100.0,9900.0,Weekday,Monday,Light_Load,9312
22/01/2018 03:00,4.0,3.31,0.0,0.0,77.04,100.0,10800.0,Weekday,Monday,Light_Load,3139
22/01/2018 03:15,3.92,3.24,,0.0,77.08,100.0,11700.0,Weekday,Monday,Light_Load,6906
,4.54,4.36,0.0,0.0,72.13,100.0,12600.0,Weekday,Monday,Light_Load,6428
22/01/2018 03:45,3.92,3.31,0.0,0.0,76.41,100.0,13500.0,Weekday,Monday,Light_Load,3485
22/01/2018 04:00,3.92,3.28,,0.0,,100.0,14400.0,Weekday,Monday,Light_Load,1520
22/01/2018 04:15,4.5,4.18,0.0,0.0,,100.0,15300.0,Weekday,Monday,Light_Load,3616
22/01/2018 04:30,3.96,3.2,0.0,0.0,77.78,100.0,16200.0,Weekday,Monday,Light_Load,8081
22/01/2018 04:45,,3.2,0.0,0.0,,100.0,17100.0,Weekday,Monday,Light_Load,5292
22/01/2018 05:00,4.43,,,0.0,73.39,100.0,18000.0,Weekday,Monday,Light_Load,9840
,3.92,3.24,0.0,0.0,200.0,100.0,18900.0,Weekday,Monday,,6618
22/01/2018 05:30,3.96,3.06,0.0,0.0,79.13,100.0,19800.0,Weekday,Monday,Light_Load,270
22/01/2018 05:45,,4.07,0.0,0.0,73.64,100.0,20700.0,,Monday,Light_Load,6175
22/01/2018 06:00,-1571.8,3.28,,0.0,76.69,100.0,21600.0,Weekday,Monday,Light_Load,1663
22/01/2018 06:15,3.85,3.13,0.0,0.0,77.59,100.0,22500.0,,Monday,Light_Load,3301
